amount,fraud_flag,risk_score,timestamp,amount_category
0.99,0,0,32491.0,low
1.99,0,0,32708.0,low
71.0,0,0,30539.0,high
11.85,0,0,19486.0,medium
252.6,0,0,159287.0,high
40.0,0,0,36755.0,medium
19.99,0,0,142524.0,medium
222.31,0,0,166882.0,high
1.0,0,0,113115.0,low
504.0,0,3,123174.0,very_high
110.0,0,0,32538.0,high
179.7,0,0,89460.0,high
155.8,0,0,128141.0,high
3.5,0,0,166975.0,low
37.8,0,0,59470.0,medium
175.41,0,0,135190.0,high
122.0,0,0,114021.0,high
17.95,0,0,69903.0,medium
1.0,0,0,152689.0,low
101.5,0,0,34546.0,high
180.43,0,0,38691.0,high
39.0,0,0,100838.0,medium
44.74,0,0,37137.0,medium
250.0,0,0,130753.0,high
29.98,0,0,143314.0,medium
2.94,0,0,54423.0,low
0.0,0,0,134589.0,
74.0,0,0,141741.0,high
298.24,0,0,44291.0,high
149.34,0,0,44083.0,high
31.61,0,0,67739.0,medium
8.95,0,0,171265.0,low
8.99,0,0,170753.0,low
12.31,0,0,42085.0,medium
39.0,0,0,42719.0,medium
37.8,0,0,150984.0,medium
204.11,0,0,122702.0,high
15.95,0,0,11064.0,medium
18.45,0,0,59618.0,medium
1.79,0,0,80069.0,low
1.0,0,0,78688.0,low
84.08,0,0,123484.0,high
415.02,0,3,31003.0,high
379.01,0,3,48632.0,high
25.0,0,0,119375.0,medium
11.99,0,0,4200.0,medium
89.0,0,0,38602.0,high
111.9,0,0,143329.0,high
29.99,0,0,149940.0,medium
0.89,0,0,150698.0,low
34.0,0,0,57119.0,medium
178.14,0,0,121530.0,high
11.5,0,0,138443.0,medium
59.96,0,0,129537.0,high
13.4,0,0,29967.0,medium
17.0,0,0,79653.0,medium
19.95,0,0,54207.0,medium
23.27,0,0,60465.0,medium
38.57,0,0,75560.0,medium
8.1,0,0,148351.0,low
15.85,0,0,124527.0,medium
466.19,0,3,83922.0,high
346.39,0,0,116221.0,high
42.0,0,0,3736.0,medium
1.98,0,0,149515.0,low
198.7,0,0,50273.0,high
216.07,0,0,148055.0,high
1.0,0,0,161374.0,low
48.69,0,0,136028.0,medium
179.8,0,0,135940.0,high
1.92,0,0,77325.0,low
117.5,0,0,35490.0,high
10.0,0,0,59379.0,low
61.36,0,0,56230.0,high
3.78,0,0,70367.0,low
59.7,0,0,167096.0,high
1.0,0,0,79512.0,low
0.89,0,0,119895.0,low
89.9,0,0,55268.0,high
93.89,0,0,48737.0,high
10.0,0,0,140246.0,low
75.97,0,0,58525.0,high
7.82,0,0,22391.0,low
13.0,0,0,44972.0,medium
1.0,0,0,84520.0,low
99.99,0,0,26865.0,high
1.78,0,0,125677.0,low
128.0,0,0,145140.0,high
78.88,0,0,118902.0,high
1.98,0,0,79388.0,low
10.59,0,0,71654.0,medium
202.18,0,0,79769.0,high
82.51,0,0,115759.0,high
1.0,0,0,153790.0,low
76.0,0,0,10929.0,high
127.48,0,0,155722.0,high
1680.0,0,4,96023.0,very_high
4.99,0,0,81389.0,low
14.99,0,0,131417.0,medium
12.16,0,0,14747.0,medium
15.0,0,0,148525.0,medium
30.0,0,0,38836.0,medium
19.6,0,0,163991.0,medium
540.54,0,3,52669.0,very_high
13.56,0,0,94281.0,medium
35.39,0,0,117737.0,medium
159.0,0,0,68744.0,high
49.5,0,0,8926.0,medium
118.78,0,0,116885.0,high
1.98,0,0,140021.0,low
16.0,0,0,37556.0,medium
60.0,0,0,45678.0,high
282.79,0,0,4058.0,high
99.0,0,0,151420.0,high
1.0,0,0,75133.0,low
5.37,0,0,33542.0,low
20.5,0,0,135363.0,medium
89.99,0,0,31052.0,high
105.09,0,0,142126.0,high
284.98,0,0,72306.0,high
9.27,0,0,151287.0,low
69.97,0,0,123157.0,high
8.38,0,0,71922.0,low
99.8,0,0,146410.0,high
4.99,0,0,82286.0,low
7.58,0,0,53198.0,low
561.1,0,3,45261.0,very_high
15.21,0,0,132481.0,medium
14.48,0,0,113774.0,medium
274.43,0,0,151377.0,high
101.0,0,0,68815.0,high
46.0,0,0,120074.0,medium
11.85,0,0,18558.0,medium
8.99,0,0,159132.0,low
0.01,0,0,147106.0,low
242.08,0,0,75045.0,high
46.7,0,0,74499.0,medium
22.94,0,0,35951.0,medium
18.0,0,0,161848.0,medium
44.95,0,0,58895.0,medium
23.86,0,0,44184.0,medium
16.95,0,0,64004.0,medium
357.6,0,0,138769.0,high
8.93,0,0,77204.0,low
140.58,0,0,30095.0,high
160.0,0,0,1040.0,high
1.0,0,0,31805.0,low
2.67,0,0,66518.0,low
12.0,0,0,134244.0,medium
1.0,0,0,49707.0,low
1053.99,0,4,97243.0,very_high
15.0,0,0,162237.0,medium
1.0,0,0,113144.0,low
8.99,0,0,160079.0,low
9.99,0,0,43803.0,low
40.4,0,0,123116.0,medium
12.99,0,0,88731.0,medium
80.8,0,0,56220.0,high
7.99,0,0,798.0,low
37.84,0,0,34876.0,medium
79.98,0,0,141065.0,high
100.0,0,0,57162.0,high
8.01,0,0,80991.0,low
23.8,0,0,155357.0,medium
5.0,0,0,19906.0,low
3.95,0,0,60279.0,low
192.0,0,0,158648.0,high
0.99,0,0,84004.0,low
12.81,0,0,81104.0,medium
3.57,0,0,141258.0,low
6.21,0,0,30798.0,low
1.0,0,0,164638.0,low
714.79,0,3,35389.0,very_high
1.98,0,0,130546.0,low
42.98,0,0,88242.0,medium
27.25,0,0,165234.0,medium
15.0,0,0,129409.0,medium
6.28,0,0,61780.0,low
3.28,0,0,149814.0,low
1.29,0,0,165253.0,low
89.99,0,0,19053.0,high
64.75,0,0,154133.0,high
106.6,0,0,166734.0,high
48.49,0,0,132489.0,medium
1.0,0,0,111462.0,low
14.0,0,0,11284.0,medium
98.2,0,0,50088.0,high
34.85,0,0,39699.0,medium
0.76,0,0,34983.0,low
85.0,0,0,38604.0,high
2.49,0,0,123289.0,low
1.98,0,0,157631.0,low
300.0,0,0,161211.0,high
187.19,0,0,74524.0,high
1.79,0,0,858.0,low
54.99,0,0,32849.0,high
71.7,0,0,141616.0,high
981.16,0,3,51769.0,very_high
1.99,0,0,71089.0,low
11.0,0,0,36776.0,medium
9.99,0,0,53123.0,low
43.1,0,0,127764.0,medium
310.9,0,0,36326.0,high
28.0,0,0,135319.0,medium
2.15,0,0,48326.0,low
15.94,0,0,33730.0,medium
400.0,0,3,74389.0,high
68.61,0,0,53826.0,high
12.99,0,0,1874.0,medium
97.98,0,0,85906.0,high
2.69,0,0,71317.0,low
4.79,0,0,49468.0,low
1.98,0,0,79494.0,low
7.53,0,0,151588.0,low
100.0,0,0,137981.0,high
9.99,0,0,79536.0,low
58.0,0,0,39092.0,high
275.66,0,0,74134.0,high
500.0,0,3,126573.0,high
2.0,0,0,169708.0,low
5.99,0,0,150446.0,low
59.0,0,0,163275.0,high
9.99,0,0,71356.0,low
15.17,0,0,60021.0,medium
144.95,0,0,59584.0,high
1.0,0,0,79308.0,low
1.0,0,0,79396.0,low
1.98,0,0,150364.0,low
89.99,0,0,52741.0,high
39.21,0,0,91574.0,medium
39.0,0,0,11036.0,medium
9.12,0,0,65930.0,low
28.98,0,0,85009.0,medium
21.24,0,0,168867.0,medium
6.78,0,0,115991.0,low
10.0,0,0,11650.0,low
5.49,0,0,154998.0,low
2.28,0,0,116488.0,low
14.0,0,0,125798.0,medium
31.8,0,0,155849.0,medium
216.35,0,0,142400.0,high
9.49,0,0,137262.0,low
99.95,0,0,108627.0,high
33.99,0,0,95903.0,medium
89.99,0,0,44358.0,high
2.8,0,0,133451.0,low
14.22,0,0,124435.0,medium
29.95,0,0,123987.0,medium
5.99,0,0,78896.0,low
120.2,0,0,165143.0,high
1.0,0,0,49618.0,low
79.5,0,0,30296.0,high
12.31,0,0,78043.0,medium
1.0,0,0,99559.0,low
35.83,0,0,153911.0,medium
363.8,0,3,70075.0,high
1.79,0,0,30797.0,low
2.58,0,0,125145.0,low
4.54,0,0,102650.0,low
2.5,0,0,158755.0,low
15.0,0,0,145405.0,medium
8.91,0,0,152454.0,low
160.31,0,0,63504.0,high
2.0,0,0,76846.0,low
0.78,0,0,163994.0,low
12.87,0,0,78624.0,medium
2.58,0,0,140939.0,low
1.0,0,0,63013.0,low
42.5,0,0,118624.0,medium
48.85,0,0,136013.0,medium
3.59,0,0,42822.0,low
49.99,0,0,146165.0,medium
60.0,0,0,127352.0,high
9.09,0,0,35502.0,low
162.71,0,0,110155.0,high
0.68,0,0,116015.0,low
0.99,0,0,161594.0,low
16.56,0,0,97769.0,medium
118.57,0,0,63192.0,high
177.41,0,0,50606.0,high
1.0,0,0,113013.0,low
64.72,0,0,61086.0,high
36.94,0,0,169596.0,medium
58.3,0,0,8482.0,high
4.99,0,0,80740.0,low
59.9,0,0,84659.0,high
1.98,0,0,118728.0,low
1.0,0,0,70706.0,low
15.95,0,0,14469.0,medium
42.99,0,0,40599.0,medium
5.0,0,0,135406.0,low
2.92,0,0,128988.0,low
7.5,0,0,40521.0,low
112.0,0,0,153647.0,high
22.48,0,0,65365.0,medium
179.29,0,0,141322.0,high
18.9,0,0,35833.0,medium
6.15,0,0,61040.0,low
39.99,0,0,71593.0,medium
9.99,0,0,81534.0,low
1.88,0,0,68052.0,low
72.0,0,0,143517.0,high
39.72,0,0,32249.0,medium
39.2,0,0,157769.0,medium
49.95,0,0,57580.0,medium
11.5,0,0,157791.0,medium
7.0,0,0,73158.0,low
150.0,0,0,168119.0,high
0.99,0,0,161956.0,low
0.76,0,0,130156.0,low
85.14,0,0,47743.0,high
7.58,0,0,31683.0,low
199.0,0,0,36556.0,high
84.96,0,0,47408.0,high
37.04,0,0,89167.0,medium
3.15,0,0,167999.0,low
1.0,0,0,67323.0,low
9.99,0,0,169570.0,low
152.84,0,0,81093.0,high
55.0,0,0,33630.0,high
31.61,0,0,168955.0,medium
10.0,0,0,60161.0,low
40.4,0,0,131431.0,medium
4.97,0,0,916.0,low
116.95,0,0,109436.0,high
41.75,0,0,49573.0,medium
64.73,0,0,33904.0,high
5.85,0,0,123341.0,low
105.64,0,0,31272.0,high
41.66,0,0,50203.0,medium
27.37,0,0,146052.0,medium
101.49,0,0,44869.0,high
16.0,0,0,140103.0,medium
1.0,0,0,153950.0,low
29.99,0,0,125275.0,medium
56.87,0,0,55244.0,high
14.49,0,0,160177.0,medium
36.87,0,0,129980.0,medium
19.27,0,0,26145.0,medium
44.99,0,0,145224.0,medium
2.51,0,0,61472.0,low
1.54,0,0,85689.0,low
0.0,0,0,74920.0,
46.3,0,0,71034.0,medium
4.41,0,0,109224.0,low
13.1,0,0,139449.0,medium
60.29,0,0,161382.0,high
65.0,0,0,131472.0,high
29.8,0,0,158144.0,medium
63.2,0,0,123726.0,high
18.0,0,0,33072.0,medium
1.0,0,0,113095.0,low
1.29,0,0,52690.0,low
14.98,0,0,116914.0,medium
198.4,0,0,75633.0,high
313.63,0,0,63645.0,high
696.0,0,3,79265.0,very_high
43.84,0,0,60782.0,medium
15.96,0,0,46495.0,medium
64.95,0,0,30795.0,high
100.0,0,0,62712.0,high
12.0,0,0,67384.0,medium
5.99,0,0,150229.0,low
479.03,0,3,167195.0,high
1.0,0,0,165575.0,low
44.0,0,0,145902.0,medium
1000.0,0,3,166788.0,very_high
304.95,0,0,45798.0,high
563.49,0,3,47802.0,very_high
7.12,0,0,133493.0,low
94.84,0,0,36819.0,high
286.24,0,0,130820.0,high
1.0,0,0,79502.0,low
9.99,0,0,115223.0,low
73.42,0,0,73084.0,high
379.14,0,3,39069.0,high
49.79,0,0,112221.0,medium
10.0,0,0,29562.0,low
0.01,0,0,133102.0,low
1.0,0,0,163671.0,low
1.79,0,0,138772.0,low
0.77,0,0,49358.0,low
4.99,0,0,171002.0,low
8.88,0,0,40074.0,low
247.7,0,0,122016.0,high
0.49,0,0,47434.0,low
78.99,0,0,86019.0,high
1.29,0,0,170778.0,low
129.0,0,0,66311.0,high
168.0,0,0,48280.0,high
1.98,0,0,64683.0,low
3.87,0,0,83659.0,low
89.0,0,0,33312.0,high
11.37,0,0,135835.0,medium
375.25,0,3,162619.0,high
53.75,0,0,929.0,high
4.99,0,0,145276.0,low
17.0,0,0,116093.0,medium
29.85,0,0,166260.0,medium
1.0,0,0,163048.0,low
0.93,0,0,26060.0,low
1.98,0,0,61127.0,low
1.0,0,0,70541.0,low
29.8,0,0,78917.0,medium
0.99,0,0,146911.0,low
3.7,0,0,119758.0,low
5.49,0,0,78669.0,low
17.55,0,0,154223.0,medium
10.0,0,0,60235.0,low
149.0,0,0,54878.0,high
1.0,0,0,75462.0,low
388.5,0,3,67359.0,high
11.5,0,0,127075.0,medium
43.0,0,0,141637.0,medium
2.15,0,0,65578.0,low
49.99,0,0,41445.0,medium
74.99,0,0,53048.0,high
24.11,0,0,78421.0,medium
16.25,0,0,130280.0,medium
15.0,0,0,149247.0,medium
0.89,0,0,164448.0,low
12.26,0,0,115096.0,medium
49.99,0,0,129714.0,medium
0.89,0,0,160509.0,low
96.45,0,0,156025.0,high
88.9,0,0,91934.0,high
0.0,0,0,57062.0,
242.77,0,0,152728.0,high
4.99,0,0,9363.0,low
84.68,0,0,130904.0,high
15.0,0,0,75164.0,medium
21.4,0,0,59807.0,medium
61.43,0,0,58965.0,high
1.98,0,0,41697.0,low
31.1,0,0,44823.0,medium
49.5,0,0,51747.0,medium
55.2,0,0,35241.0,high
7.99,0,0,147147.0,low
808.88,0,3,161582.0,very_high
24.99,0,0,27610.0,medium
97.73,0,0,133018.0,high
1.0,0,0,137536.0,low
23.0,0,0,115257.0,medium
3.59,0,0,156816.0,low
1.0,0,0,73833.0,low
20.48,0,0,42718.0,medium
32.2,0,0,172033.0,medium
11.5,0,0,40638.0,medium
152.5,0,0,132844.0,high
4.0,0,0,150595.0,low
12.57,0,0,77548.0,medium
49.0,0,0,54793.0,medium
12.96,0,0,72552.0,medium
94.17,0,0,53490.0,high
10.0,0,0,116982.0,low
13.3,0,0,61174.0,medium
102.95,0,0,153304.0,high
1.0,0,0,115011.0,low
8.07,0,0,128706.0,low
30.0,0,0,158907.0,medium
1.0,0,0,135617.0,low
1.79,0,0,153261.0,low
182.0,0,0,154265.0,high
1.79,0,0,147835.0,low
15.26,0,0,120600.0,medium
119.99,0,0,145852.0,high
0.99,0,0,59853.0,low
8.0,0,0,166671.0,low
1.88,0,0,162852.0,low
12.99,0,0,156452.0,medium
4.72,0,0,127888.0,low
25.0,0,0,66377.0,medium
0.77,0,0,118236.0,low
140.0,0,0,50836.0,high
4.57,0,0,156726.0,low
9.99,0,0,160327.0,low
1210.0,0,4,145773.0,very_high
70.0,0,0,153982.0,high
10.0,0,0,164589.0,low
2.49,0,0,77031.0,low
0.0,0,0,147645.0,
26.0,0,0,73890.0,medium
26.53,0,0,39500.0,medium
39.95,0,0,80410.0,medium
15.0,0,0,41859.0,medium
8.27,0,0,64165.0,low
188.0,0,0,151744.0,high
15.73,0,0,74153.0,medium
234.0,0,0,132679.0,high
59.91,0,0,42821.0,high
51.5,0,0,81705.0,high
80.62,0,0,132235.0,high
2.99,0,0,51746.0,low
16.68,0,0,59435.0,medium
1.0,0,0,64980.0,low
1.0,0,0,151013.0,low
8.93,0,0,161582.0,low
0.77,0,0,117755.0,low
96.0,0,0,36101.0,high
35.99,0,0,138050.0,medium
56.0,0,0,130942.0,high
15.0,0,0,71132.0,medium
6.41,0,0,90224.0,low
144.0,0,0,136275.0,high
40.0,0,0,50497.0,medium
24.64,0,0,72034.0,medium
1.98,0,0,119505.0,low
104.99,0,0,37317.0,high
68.0,0,0,120597.0,high
6.0,0,0,72423.0,low
177.44,0,0,88098.0,high
3.0,0,0,78880.0,low
25.15,0,0,134756.0,medium
143.25,0,0,127564.0,high
67.3,0,0,65574.0,high
2.69,0,0,109972.0,low
25.0,0,0,108771.0,medium
54.95,0,0,50685.0,high
2.99,0,0,33527.0,low
5.0,0,0,71379.0,low
36.0,0,0,31751.0,medium
4.0,0,0,156028.0,low
82.88,0,0,50585.0,high
338.97,0,0,145977.0,high
20.0,0,0,140798.0,medium
3.57,0,0,71209.0,low
3.99,0,0,168241.0,low
279.0,0,0,54987.0,high
13.99,0,0,65853.0,medium
61.0,0,0,118558.0,high
14.39,0,0,132458.0,medium
47.58,0,0,35551.0,medium
35.84,0,0,27278.0,medium
80.0,0,0,55059.0,high
4.79,0,0,82838.0,low
32.25,0,0,97031.0,medium
4.16,0,0,74837.0,low
7.95,0,0,37160.0,low
6.99,0,0,6347.0,low
68.0,0,0,82104.0,high
0.77,0,0,146921.0,low
36.0,0,0,94040.0,medium
28.39,0,0,68421.0,medium
928.2,0,3,146560.0,very_high
20.2,0,0,66609.0,medium
45.75,0,0,157601.0,medium
0.0,0,0,84946.0,
2.15,0,0,106677.0,low
105.0,0,0,41170.0,high
136.57,0,0,133875.0,high
7.49,0,0,71947.0,low
102.95,0,0,146206.0,high
9.99,0,0,137507.0,low
0.69,0,0,49424.0,low
324.98,0,0,51220.0,high
1.79,0,0,111649.0,low
20.3,0,0,148949.0,medium
2.68,0,0,146477.0,low
33.17,0,0,67867.0,medium
199.0,0,0,143495.0,high
7.5,0,0,35683.0,low
0.89,0,0,152617.0,low
39.95,0,0,119849.0,medium
1.55,0,0,39418.0,low
94.5,0,0,140711.0,high
309.0,0,0,81467.0,high
25.3,0,0,1308.0,medium
21.86,0,0,43398.0,medium
9.93,0,0,155064.0,low
39.09,0,0,37748.0,medium
40.0,0,0,91920.0,medium
24.95,0,0,47902.0,medium
160.21,0,0,168568.0,high
1581.78,0,4,38536.0,very_high
4.99,0,0,51323.0,low
50.0,0,0,88327.0,medium
132.86,0,0,138342.0,high
6.16,0,0,74293.0,low
912.79,0,3,57966.0,very_high
1.0,0,0,51112.0,low
4.99,0,0,151706.0,low
471.38,0,3,80249.0,high
26.59,0,0,40569.0,medium
2.0,0,0,67608.0,low
18.92,0,0,165473.0,medium
40.8,0,0,160639.0,medium
1.0,0,0,130515.0,low
75.0,0,0,136602.0,high
1.49,0,0,82034.0,low
53.8,0,0,47252.0,high
8.95,0,0,118056.0,low
12.99,0,0,132369.0,medium
10.0,0,0,161135.0,low
3.0,0,0,144334.0,low
87.2,0,0,81381.0,high
0.0,0,0,14126.0,
9.98,0,0,64358.0,low
15.0,0,0,122426.0,medium
7.7,0,0,146796.0,low
470.1,0,3,151284.0,high
55.5,0,0,126173.0,high
1.0,0,0,97512.0,low
1.0,0,0,46104.0,low
0.94,0,0,32935.0,low
36.6,0,0,160662.0,medium
17.9,0,0,131398.0,medium
63.22,0,0,126133.0,high
1850.0,0,4,136081.0,very_high
0.89,0,0,145147.0,low
22.0,0,0,12203.0,medium
90.82,0,0,143015.0,high
203.0,0,0,140407.0,high
0.89,0,0,100539.0,low
15.0,0,0,84713.0,medium
23.18,0,0,146015.0,medium
86.0,0,0,120021.0,high
2500.0,0,4,147894.0,very_high
5.34,0,0,126626.0,low
42.98,0,0,70955.0,medium
2.99,0,0,144330.0,low
0.89,0,0,31030.0,low
26.42,0,0,62609.0,medium
11.54,0,0,22435.0,medium
31.9,0,0,162248.0,medium
9.99,0,0,122496.0,low
0.77,0,0,159974.0,low
24.99,0,0,32969.0,medium
9.99,0,0,78929.0,low
1.29,0,0,78321.0,low
5.15,0,0,169507.0,low
17.19,0,0,74393.0,medium
54.0,0,0,114368.0,high
25.0,0,0,30300.0,medium
1.98,0,0,51845.0,low
217.0,0,0,71055.0,high
5.99,0,0,49594.0,low
99.9,0,0,139738.0,high
96.05,0,0,145828.0,high
174.69,0,0,3747.0,high
60.0,0,0,63269.0,high
46.98,0,0,145371.0,medium
665.49,0,3,139050.0,very_high
25.0,0,0,235.0,medium
47.85,0,0,41813.0,medium
10.0,0,0,65307.0,low
5.38,0,0,116223.0,low
15.9,0,0,65449.0,medium
30.01,0,0,162723.0,medium
1131.24,0,4,117290.0,very_high
24.99,0,0,135837.0,medium
280.0,0,0,40482.0,high
19.63,0,0,41718.0,medium
52.38,0,0,86450.0,high
20.0,0,0,19902.0,medium
92.5,0,0,139715.0,high
42.09,0,0,47939.0,medium
129.66,0,0,67501.0,high
4.52,0,0,73543.0,low
1.5,0,0,32097.0,low
9.9,0,0,11461.0,low
15.55,0,0,2617.0,medium
86.69,0,0,72779.0,high
141.73,0,0,83359.0,high
45.53,0,0,123405.0,medium
13.5,0,0,142107.0,medium
36.19,0,0,63707.0,medium
120.0,0,0,149843.0,high
238.0,0,0,166738.0,high
26.99,0,0,84437.0,medium
189.0,0,0,137860.0,high
95.0,0,0,156845.0,high
0.92,0,0,54511.0,low
30.0,0,0,141240.0,medium
31.98,0,0,39582.0,medium
295.5,0,0,87591.0,high
112.41,0,0,43265.0,high
295.45,0,0,71846.0,high
748.56,0,3,40775.0,very_high
4.49,0,0,50285.0,low
193.16,0,0,146265.0,high
0.0,0,0,71758.0,
386.35,0,3,161530.0,high
15.0,0,0,165164.0,medium
234.2,0,0,63185.0,high
49.88,0,0,125577.0,medium
0.92,0,0,139146.0,low
73.97,0,0,130082.0,high
441.11,0,3,79812.0,high
19.95,0,0,169960.0,medium
28.75,0,0,88141.0,medium
15.0,0,0,57240.0,medium
173.7,0,0,154070.0,high
100.0,0,0,130459.0,high
79.0,0,0,73054.0,high
1.29,0,0,112241.0,low
59.99,0,0,29745.0,high
469.92,0,3,68652.0,high
9.99,0,0,83559.0,low
13.99,0,0,112711.0,medium
12.36,0,0,137636.0,medium
274.0,0,0,77159.0,high
1.29,0,0,28824.0,low
117.28,0,0,64901.0,high
15.58,0,0,125620.0,medium
1.0,0,0,131229.0,low
142.76,0,0,121486.0,high
0.77,0,0,130134.0,low
6.51,0,0,36220.0,low
1.0,0,0,139916.0,low
7.12,0,0,77189.0,low
308.66,0,0,91239.0,high
21.29,0,0,25330.0,medium
34.99,0,0,122199.0,medium
1.29,0,0,36546.0,low
0.12,0,0,80289.0,low
5.0,0,0,80541.0,low
52.93,0,0,791.0,high
1.0,0,0,33749.0,low
10.9,0,0,157466.0,medium
0.76,0,0,85832.0,low
86.0,0,0,138384.0,high
204.21,0,0,36896.0,high
689.19,0,3,164242.0,very_high
4.8,0,0,122348.0,low
18.8,0,0,36495.0,medium
1.29,0,0,140096.0,low
4.94,0,0,131437.0,low
2.27,0,0,96288.0,low
5.0,0,0,87728.0,low
6.0,0,0,44859.0,low
3.99,0,0,61502.0,low
110.57,0,0,45275.0,high
74.0,0,0,46930.0,high
11.5,0,0,46709.0,medium
10.0,0,0,73249.0,low
1.0,0,0,148314.0,low
62.0,0,0,70399.0,high
3.6,0,0,151723.0,low
36.7,0,0,155126.0,medium
14.99,0,0,80650.0,medium
17.24,0,0,76358.0,medium
8.99,0,0,45349.0,low
1373.25,0,4,56665.0,very_high
58.56,0,0,123730.0,high
1.0,0,0,84641.0,low
16.93,0,0,101546.0,medium
1.98,0,0,52708.0,low
37.0,0,0,69096.0,medium
102.44,0,0,153306.0,high
155.85,0,0,78999.0,high
4.49,0,0,156469.0,low
2.0,0,0,123056.0,low
29.4,0,0,97537.0,medium
114.61,0,0,122891.0,high
73.4,0,0,42226.0,high
24.99,0,0,149346.0,medium
17.99,0,0,166166.0,medium
135.14,0,0,62517.0,high
1.0,0,0,84517.0,low
82.5,0,0,159951.0,high
0.76,0,0,55891.0,low
25.0,0,0,149119.0,medium
1.0,0,0,43084.0,low
168.95,0,0,27961.0,high
13.99,0,0,51049.0,medium
19.9,0,0,79192.0,medium
480.0,0,3,61799.0,high
2.36,0,0,138677.0,low
9.2,0,0,78577.0,low
712.0,0,3,117474.0,very_high
27.0,0,0,44621.0,medium
2.5,0,0,153978.0,low
94.84,0,0,146849.0,high
80.0,0,0,87926.0,high
104.95,0,0,160118.0,high
26.57,0,0,152960.0,medium
24.99,0,0,140228.0,medium
6.0,0,0,155108.0,low
7.98,0,0,45971.0,low
223.0,0,0,121661.0,high
157.68,0,0,63451.0,high
598.24,0,3,69952.0,very_high
12.99,0,0,87758.0,medium
323.5,0,0,25297.0,high
4.49,0,0,60743.0,low
1.0,0,0,28231.0,low
57.14,0,0,145979.0,high
269.0,0,0,34606.0,high
283.14,0,0,35535.0,high
1.0,0,0,162064.0,low
19.99,0,0,159342.0,medium
589.94,0,3,35036.0,very_high
25.0,0,0,147417.0,medium
69.85,0,0,100498.0,high
23.0,0,0,33233.0,medium
84.0,0,0,125256.0,high
11.48,0,0,69064.0,medium
5.72,0,0,144018.0,low
2718.84,0,4,29591.0,very_high
336.0,0,0,142969.0,high
12.18,0,0,158441.0,medium
1.0,0,0,1359.0,low
12.93,0,0,84905.0,medium
0.98,0,0,113309.0,low
52.0,0,0,28377.0,high
0.89,0,0,143673.0,low
247.96,0,0,143109.0,high
1.0,0,0,52671.0,low
1.0,0,0,65600.0,low
25.12,0,0,37116.0,medium
1.0,0,0,108852.0,low
146.11,0,0,32865.0,high
12.86,0,0,141952.0,medium
8.59,0,0,65972.0,low
1.79,0,0,36512.0,low
6.15,0,0,112637.0,low
49.96,0,0,140865.0,medium
279.35,0,0,116776.0,high
11.85,0,0,21538.0,medium
483.69,0,3,75526.0,high
65.22,0,0,46247.0,high
3.27,0,0,171011.0,low
457.25,0,3,64888.0,high
5.64,0,0,10483.0,low
24.99,0,0,76843.0,medium
55.63,0,0,39378.0,high
40.17,0,0,42153.0,medium
3.88,0,0,155463.0,low
62.9,0,0,122256.0,high
45.55,0,0,128365.0,medium
60.22,0,0,139057.0,high
204.0,0,0,50882.0,high
1.98,0,0,162498.0,low
675.0,0,3,149445.0,very_high
28.0,0,0,168046.0,medium
3.57,0,0,13305.0,low
103.08,0,0,148203.0,high
158.0,0,0,42384.0,high
1.98,0,0,120169.0,low
97.01,0,0,137514.0,high
0.23,0,0,150784.0,low
1.0,0,0,137360.0,low
664.2,0,3,127643.0,very_high
64.99,0,0,43166.0,high
200.0,0,0,149895.0,high
12.86,0,0,81943.0,medium
225.0,0,0,79871.0,high
1.0,0,0,78571.0,low
205.0,0,0,126498.0,high
20.89,0,0,51774.0,medium
296.99,0,0,164068.0,high
37.87,0,0,109680.0,medium
9.99,0,0,42808.0,low
372.81,0,3,115591.0,high
377.73,0,3,74484.0,high
222.22,0,0,121348.0,high
2.28,0,0,150156.0,low
2.28,0,0,158142.0,low
52.0,0,0,58921.0,high
7.99,0,0,171322.0,low
58.67,0,0,72960.0,high
113.0,0,0,143247.0,high
195.0,0,0,118879.0,high
11.99,0,0,151647.0,medium
48.0,0,0,148741.0,medium
250.0,0,0,128802.0,high
63.79,0,0,66367.0,high
2.67,0,0,68721.0,low
5.49,0,0,45696.0,low
1.52,0,0,25295.0,low
15.85,0,0,141684.0,medium
30.0,0,0,65679.0,medium
212.44,0,0,125391.0,high
12.0,0,0,86064.0,medium
2.0,0,0,152646.0,low
4.24,0,0,37855.0,low
50.0,0,0,54609.0,medium
0.69,0,0,83168.0,low
8.99,0,0,155896.0,low
2.95,0,0,67997.0,low
86.44,0,0,67960.0,high
108.0,0,0,165756.0,high
184.0,0,0,125257.0,high
1.5,0,0,48501.0,low
304.88,0,0,64920.0,high
78.0,0,0,72769.0,high
9.78,0,0,150361.0,low
0.89,0,0,38786.0,low
15.44,0,0,112785.0,medium
29.99,0,0,129273.0,medium
24.75,0,0,151318.0,medium
12.99,0,0,170724.0,medium
28.75,0,0,53044.0,medium
3.27,0,0,81410.0,low
349.7,0,0,44749.0,high
0.89,0,0,167902.0,low
5.76,0,0,27914.0,low
10.84,0,0,56.0,medium
1.79,0,0,63228.0,low
182.0,0,0,35645.0,high
0.76,0,0,114951.0,low
500.0,0,3,128354.0,high
105.5,0,0,153797.0,high
10.0,0,0,121802.0,low
616.59,0,3,144477.0,very_high
567.62,0,3,54651.0,very_high
1.99,0,0,137601.0,low
11.5,0,0,141933.0,medium
29.99,0,0,55286.0,medium
